#CustomerId,Balance,Rank
15661626,98792,1497
15754261,98796,1498
15581548,98800,1499
15627220,98807,1500
15732235,98848,1501
15677310,98854,1502
15626414,98863,1503
15591552,98878,1504
15796231,98894,1505
15658890,98900,1506
15764294,98900,1507
15608226,98903,1508
15645600,98926,1509
15797710,98956,1510
15684440,98986,1511
15730796,98993,1512
15750970,99004,1513
15771977,99011,1514
15745088,99028,1515
15632344,99046,1516
15732563,99046,1517
15692291,99056,1518
15751771,99092,1519
15793854,99096,1520
15594456,99097,1521
15588986,99097,1522
15784445,99107,1523
15657529,99142,1524
15767891,99153,1525
15738224,99162,1526
15672447,99166,1527
15602405,99168,1528
15802869,99170,1529
15759250,99184,1530
15582016,99208,1531
15602456,99219,1532
15813163,99241,1533
15691170,99250,1534
15615991,99263,1535
15806467,99283,1536
15581197,99287,1537
15775108,99325,1538
15575147,99339,1539
15647385,99341,1540
15744044,99353,1541
15697460,99441,1542
15752508,99463,1543
15796074,99473,1544
15795690,99514,1545
15748597,99530,1546
15658577,99546,1547
15669805,99558,1548
15568748,99564,1549
15694450,99580,1550
15774882,99587,1551
15615352,99607,1552
15666916,99611,1553
15752097,99641,1554
15704681,99660,1555
15691723,99685,1556
15633834,99706,1557
15693162,99714,1558
15671630,99746,1559
15696047,99761,1560
15644551,99774,1561
15669664,99775,1562
15804602,99785,1563
15582892,99786,1564
15632050,99786,1565
15660263,99800,1566
15812878,99807,1567
15581370,99811,1568
15693233,99813,1569
15682868,99816,1570
15573086,99824,1571
15588341,99835,1572
15714586,99836,1573
15678572,99843,1574
15719649,99845,1575
15638272,99883,1576
15767414,99886,1577
15621466,99898,1578
15673481,99906,1579
15717937,99907,1580
15709476,99946,1581
15618765,99948,1582
15779973,99968,1583
15624423,99987,1584
15780142,100014,1585
15694129,100033,1586
15721207,100047,1587
15664881,100055,1588
15731026,100062,1589
15760924,100062,1590
15685476,100082,1591
15723671,100108,1592
15815656,100117,1593
15813439,100117,1594
15772896,100161,1595
15646302,100170,1596
15591123,100194,1597
15612505,100212,1598
15715951,100238,1599
15687540,100249,1600
15760177,100252,1601
15804295,100255,1602
15606641,100261,1603
15750055,100263,1604
15610042,100267,1605
15567630,100276,1606
15617419,100315,1607
15619955,100338,1608
15793197,100360,1609
15708610,100369,1610
15633233,100375,1611
15629739,100375,1612
15666163,100421,1613
15812262,100432,1614
15753831,100434,1615
15714431,100443,1616
15683157,100447,1617
15731330,100471,1618
15781875,100476,1619
15598331,100481,1620
15728505,100486,1621
15780654,100489,1622
15608588,100521,1623
15730810,100525,1624
15802060,100549,1625
15810775,100549,1626
15783522,100566,1627
15760121,100606,1628
15612465,100628,1629
15694381,100655,1630
15624391,100684,1631
15813168,100718,1632
15567980,100728,1633
15708063,100750,1634
15579891,100756,1635
15762927,100763,1636
15725997,100769,1637
15702442,100782,1638
15809722,100812,1639
15765457,100830,1640
15667742,100881,1641
15727311,100886,1642
15783526,100896,1643
15812198,100901,1644
15734634,100912,1645
15708289,100914,1646
15718057,100947,1647
15695097,100955,1648
15689425,100988,1649
15724251,101013,1650
15714397,101014,1651
15648881,101017,1652
15677249,101044,1653
15692132,101060,1654
15636454,101071,1655
15705521,101084,1656
15579583,101090,1657
15652782,101100,1658
15681671,101100,1659
15654341,101116,1660
15777639,101127,1661
15581748,101135,1662
15670562,101141,1663
15742358,101161,1664
15574115,101179,1665
15635034,101192,1666
15725776,101195,1667
15801431,101198,1668
15687491,101208,1669
15709135,101232,1670
15775912,101238,1671
15756824,101243,1672
15648794,101247,1673
15569451,101257,1674
15647800,101267,1675
15801293,101278,1676
15574167,101286,1677
15696506,101353,1678
15674840,101430,1679
15810485,101438,1680
15666141,101440,1681
15696301,101456,1682
15698285,101457,1683
15625092,101465,1684
15620557,101470,1685
15746258,101487,1686
15759387,101487,1687
15685920,101507,1688
15654760,101515,1689
15713354,101529,1690
15622033,101544,1691
15773338,101579,1692
15591509,101583,1693
15636731,101609,1694
15799966,101610,1695
15654025,101629,1696
15696061,101633,1697
15703399,101641,1698
15611223,101649,1699
15631709,101675,1700
15761606,101708,1701
15671209,101714,1702
15628205,101737,1703
15686255,101745,1704
15577751,101803,1705
15591607,101827,1706
15698031,101852,1707
15769254,101861,1708
15580845,101869,1709
15589420,101891,1710
15688210,101929,1711
15716926,101953,1712
15633950,101961,1713
15772363,101979,1714
15738835,101986,1715
15762615,101993,1716
15622801,102000,1717
15784526,102016,1718
15767821,102017,1719
15619616,102017,1720
15713517,102025,1721
15748660,102025,1722
15573348,102050,1723
15585427,102074,1724
15797751,102086,1725
15593976,102089,1726
15595917,102097,1727
15641158,102128,1728
15650351,102133,1729
15741180,102142,1730
15667971,102144,1731
15784286,102145,1732
15672027,102185,1733
15717164,102238,1734
15578546,102251,1735
15568885,102252,1736
15690337,102258,1737
15784000,102278,1738
15572762,102279,1739
15800773,102283,1740
15727317,102287,1741
15752488,102290,1742
15776939,102291,1743
15684147,102338,1744
15709183,102347,1745
15634891,102365,1746
15683892,102396,1747
15799128,102407,1748
15757933,102453,1749
15751561,102453,1750
15623560,102483,1751
15815125,102486,1752
15572657,102490,1753
15751057,102500,1754
15619087,102520,1755
15729117,102524,1756
15706365,102536,1757
15747808,102541,1758
15673995,102541,1759
15623202,102556,1760
15661528,102562,1761
15587013,102575,1762
15736124,102586,1763
15629002,102603,1764
15627859,102609,1765
15567246,102630,1766
15607526,102645,1767
15715142,102704,1768
15758451,102709,1769
15572461,102715,1770
15630363,102721,1771
15568876,102723,1772
15718839,102741,1773
15594720,102743,1774
15746451,102750,1775
15616931,102768,1776
15748752,102773,1777
15762993,102773,1778
15680201,102773,1779
15599081,102785,1780
15685019,102787,1781
15812365,102801,1782
15742607,102801,1783
15738721,102827,1784
15666012,102833,1785
15738889,102871,1786
15679029,102874,1787
15723008,102882,1788
15715414,102895,1789
15628904,102918,1790
15647453,102937,1791
15784161,102945,1792
15623478,102955,1793
15750569,102955,1794
15775192,102963,1795
15654700,102967,1796
15688880,102980,1797
15728829,102984,1798
15766667,102990,1799
15592736,102994,1800
15789714,103001,1801
15681342,103015,1802
15641994,103018,1803
15586970,103023,1804
15807768,103034,1805
15571305,103061,1806
15657566,103098,1807
15716605,103099,1808
15719426,103102,1809
15810839,103108,1810
15747168,103109,1811
15626385,103121,1812
15756071,103133,1813
15779744,103138,1814
15665524,103155,1815
15787318,103163,1816
15772573,103177,1817
15797919,103195,1818
15610271,103210,1819
15803804,103215,1820
15733842,103219,1821
15618255,103245,1822
15571476,103257,1823
15637169,103268,1824
15574554,103291,1825
15737542,103295,1826
15615820,103302,1827
15583499,103325,1828
15815040,103362,1829
15656062,103378,1830
15766205,103391,1831
15631882,103400,1832
15570289,103409,1833
15632793,103418,1834
15590199,103421,1835
15730469,103430,1836
15807045,103458,1837
15589257,103465,1838
15774155,103472,1839
15622507,103499,1840
15617657,103502,1841
15650924,103515,1842
15703354,103517,1843
15700476,103523,1844
15700046,103545,1845
15644361,103549,1846
15566211,103561,1847
15802501,103565,1848
15812513,103583,1849
15737521,103604,1850
15738936,103607,1851
15604146,103654,1852
15793813,103688,1853
15808868,103697,1854
15766288,103701,1855
15601787,103712,1856
15708362,103730,1857
15772329,103741,1858
15771873,103769,1859
15638149,103772,1860
15618661,103805,1861
15762198,103818,1862
15695499,103821,1863
15739292,103838,1864
15714970,103847,1865
15723484,103873,1866
15706269,103894,1867
15648225,103895,1868
15573112,103907,1869
15602010,103910,1870
15608246,103914,1871
15618243,103960,1872
15791191,103997,1873
15696826,104001,1874
15628950,104014,1875
15796834,104016,1876
15667438,104017,1877
15790683,104077,1878
15624623,104089,1879
15787772,104091,1880
15716218,104119,1881
15710365,104129,1882
15687852,104146,1883
15636820,104150,1884
15605684,104159,1885
15574068,104217,1886
15575619,104254,1887
15704340,104255,1888
15757897,104259,1889
15651664,104268,1890
15790235,104291,1891
15801658,104306,1892
15792989,104309,1893
15672091,104336,1894
15681878,104339,1895
15628203,104340,1896
15695679,104349,1897
15669219,104356,1898
15701265,104357,1899
15610753,104368,1900
15626985,104387,1901
15771728,104406,1902
15696514,104414,1903
15614827,104430,1904
15653521,104450,1905
15656840,104451,1906
15606097,104470,1907
15791780,104478,1908
15748352,104488,1909
15738411,104499,1910
15766686,104502,1911
15730345,104508,1912
15632899,104509,1913
15718765,104533,1914
15597949,104553,1915
15681026,104553,1916
15750156,104568,1917
15792862,104584,1918
15678058,104584,1919
15682021,104593,1920
15763907,104614,1921
15640266,104632,1922
15698732,104677,1923
15732199,104679,1924
15813946,104683,1925
15577064,104703,1926
15781505,104720,1927
15785350,104745,1928
15802758,104754,1929
15749638,104761,1930
15811978,104763,1931
15618018,104784,1932
15626612,104784,1933
15762605,104797,1934
15781802,104817,1935
15624596,104822,1936
15610337,104832,1937
15741875,104834,1938
15700964,104849,1939
15690209,104857,1940
15718242,104887,1941
15632736,104911,1942
15572547,104930,1943
15600103,104944,1944
15724848,104948,1945
15799710,104960,1946
15702030,104983,1947
15627699,105000,1948
15595426,105001,1949
15652048,105007,1950
15619953,105021,1951
15785406,105056,1952
15815428,105057,1953
15622478,105062,1954
15678210,105070,1955
15598175,105082,1956
15692142,105087,1957
15710105,105099,1958
15815560,105103,1959
15735909,105103,1960
15750264,105129,1961
15805463,105164,1962
15709252,105174,1963
15670080,105204,1964
15665168,105207,1965
15644296,105210,1966
15677105,105215,1967
15650670,105223,1968
15580043,105229,1969
15765518,105230,1970
15785490,105230,1971
15643392,105239,1972
15758023,105245,1973
15747014,105245,1974
15778694,105250,1975
15606552,105262,1976
15763579,105265,1977
15688619,105266,1978
15706729,105272,1979
15731463,105302,1980
15623744,105303,1981
15630913,105304,1982
15801247,105318,1983
15796351,105346,1984
15623369,105356,1985
15688059,105356,1986
15790019,105388,1987
15612092,105398,1988
15696231,105406,1989
15717065,105420,1990
15622911,105420,1991
15803842,105427,1992
15774192,105436,1993
15610379,105444,1994
15643487,105474,1995
15681274,105474,1996
15588372,105489,1997
15685564,105493,1998
15723685,105515,1999
15644934,105522,2000
15697497,105526,2001
15662238,105563,2002
15650322,105589,2003
15607837,105600,2004
15724181,105603,2005
15808851,105609,2006
15755077,105618,2007
15696539,105628,2008
15725024,105664,2009
15780386,105684,2010
15568573,105702,2011
15675896,105723,2012
15814690,105736,2013
15617790,105767,2014
15656086,105770,2015
15786196,105771,2016
15691703,105792,2017
15625395,105796,2018
15659366,105799,2019
15750921,105843,2020
15604020,105859,2021
15569624,105865,2022
15598510,105907,2023
15567834,105918,2024
15689294,105935,2025
15713532,105957,2026
15813844,105962,2027
15796787,105969,2028
15731555,106000,2029
15702277,106006,2030
15675337,106012,2031
15671172,106012,2032
15595153,106023,2033
15585249,106037,2034
15717706,106046,2035
15661034,106059,2036
15589018,106070,2037
15665861,106071,2038
15629299,106075,2039
15610403,106086,2040
15641091,106089,2041
15635459,106117,2042
15583076,106117,2043
15799350,106134,2044
15620204,106138,2045
15771477,106160,2046
15657107,106172,2047
15591100,106191,2048
15785519,106192,2049
15756820,106199,2050
15586523,106231,2051
15590876,106234,2052
15691952,106243,2053
15726774,106251,2054
15583394,106260,2055
15726153,106261,2056
15763108,106262,2057
15720662,106267,2058
15568904,106289,2059
15675675,106291,2060
15706810,106302,2061
15774696,106308,2062
15598157,106328,2063
15660505,106345,2064
15795881,106365,2065
15612087,106377,2066
15729238,106396,2067
15578096,106398,2068
15584477,106405,2069
15610226,106415,2070
15657809,106416,2071
15764226,106426,2072
15766378,106432,2073
15567063,106435,2074
15642202,106454,2075
15640846,106458,2076
15577905,106487,2077
15572182,106507,2078
15624293,106512,2079
15754084,106519,2080
15630704,106521,2081
15705403,106521,2082
15702968,106546,2083
15677049,106570,2084
15735688,106596,2085
15783029,106604,2086
15757895,106629,2087
15757015,106641,2088
15760641,106649,2089
15806447,106684,2090
15579820,106688,2091
15569438,106703,2092
15617486,106723,2093
15785705,106732,2094
15644621,106756,2095
15583597,106759,2096
15629511,106771,2097
15808044,106804,2098
15654156,106808,2099
15805429,106820,2100
15771580,106832,2101
15773277,106837,2102
15723488,106854,2103
15788183,106870,2104
15588219,106872,2105
15792222,106882,2106
15728709,106901,2107
15657284,106902,2108
15584037,106913,2109
15616270,106921,2110
15580487,106923,2111
15658935,106937,2112
15732020,106938,2113
15637522,106942,2114
15718921,106957,2115
15754105,106967,2116
15785358,106969,2117
15597591,107000,2118
15588186,107023,2119
15593715,107028,2120
15725818,107041,2121
15671139,107043,2122
15571873,107065,2123
15613854,107073,2124
15589698,107105,2125
15792329,107106,2126
15609254,107135,2127
15794178,107137,2128
15709741,107141,2129
15634950,107175,2130
15729412,107192,2131
15724423,107194,2132
15661290,107200,2133
15748856,107210,2134
15613014,107234,2135
15679294,107239,2136
15775891,107248,2137
15725664,107283,2138
15629787,107304,2139
15663650,107304,2140
15668958,107316,2141
15614813,107363,2142
15646859,107363,2143
15743582,107376,2144
15621244,107380,2145
15670602,107418,2146
15709604,107433,2147
15669411,107468,2148
15588090,107495,2149
15807837,107500,2150
15640953,107509,2151
15614923,107512,2152
15596414,107525,2153
15614213,107549,2154
15587596,107553,2155
15590888,107556,2156
15677382,107570,2157
15674637,107572,2158
15636595,107593,2159
15659420,107594,2160
15663446,107602,2161
15722409,107605,2162
15669175,107638,2163
15790564,107649,2164
15737961,107713,2165
15740223,107715,2166
15777892,107721,2167
15738497,107727,2168
15713596,107736,2169
15788539,107748,2170
15677305,107749,2171
15725076,107752,2172
15774738,107765,2173
15757537,107785,2174
15609058,107787,2175
15679075,107799,2176
15702416,107806,2177
15588449,107813,2178
15661670,107819,2179
15607537,107851,2180
15768816,107857,2181
15622305,107868,2182
15681991,107872,2183
15670172,107879,2184
15694506,107885,2185
15795759,107907,2186
15615050,107916,2187
15714575,107926,2188
15705676,107944,2189
15705860,107949,2190
15578865,107959,2191
15573888,107963,2192
15734659,107978,2193
15655903,107980,2194
15753888,108005,2195
15630910,108007,2196
15746564,108011,2197
15688849,108019,2198
15670898,108028,2199
15665790,108055,2200
15721116,108058,2201
15625641,108071,2202
15592816,108076,2203
15717879,108079,2204
15794204,108117,2205
15618695,108117,2206
15646810,108122,2207
15711687,108129,2208
15675185,108129,2209
15780124,108132,2210
15681928,108155,2211
15631838,108166,2212
15815095,108186,2213
15808960,108197,2214
15652030,108205,2215
15741385,108231,2216
15728474,108236,2217
15686870,108239,2218
15664734,108245,2219
15585451,108263,2220
15642934,108269,2221
15742668,108269,2222
15764409,108287,2223
15609558,108289,2224
15702601,108300,2225
15619674,108306,2226
15754443,108308,2227
15569682,108308,2228
15633194,108309,2229
15776558,108345,2230
15682268,108349,2231
15787597,108378,2232
15588622,108381,2233
15798960,108393,2234
15756472,108397,2235
15599090,108407,2236
15620836,108411,2237
15600821,108424,2238
15737741,108432,2239
15607748,108433,2240
15623499,108438,2241
15592773,108449,2242
15687329,108466,2243
15577515,108477,2244
15731148,108477,2245
15750335,108509,2246
15630580,108513,2247
15645271,108528,2248
15711759,108541,2249
15805637,108546,2250
15572356,108555,2251
15615797,108585,2252
15644896,108587,2253
15778025,108589,2254
15790379,108601,2255
15585067,108632,2256
15688128,108654,2257
15735388,108665,2258
15729279,108692,2259
15707634,108699,2260
15770968,108712,2261
15745455,108717,2262
15652527,108725,2263
15697100,108737,2264
15670039,108739,2265
15713853,108748,2266
15768471,108755,2267
15641860,108760,2268
15613427,108798,2269
15754267,108805,2270
15766355,108807,2271
15686164,108822,2272
15751158,108825,2273
15576216,108863,2274
15799635,108867,2275
15668830,108882,2276
15586069,108883,2277
15779176,108888,2278
15807889,108892,2279
15791867,108896,2280
15789014,108909,2281
15566735,108914,2282
15778155,108914,2283
15648362,108924,2284
15681115,108935,2285
15642098,108960,2286
15617432,109003,2287
15588537,109013,2288
15619016,109020,2289
15637717,109027,2290
15768151,109032,2291
15713912,109044,2292
15711455,109045,2293
15777586,109052,2294
15600991,109053,2295
15716381,109062,2296
15594502,109093,2297
15736299,109107,2298
15798709,109109,2299
15744105,109118,2300
15607330,109122,2301
15813327,109131,2302
15797822,109137,2303
15693205,109154,2304
15731117,109161,2305
15711901,109163,2306
15592461,109166,2307
15695339,109173,2308
15723320,109175,2309
15645847,109197,2310
15788920,109197,2311
15673790,109201,2312
15647807,109220,2313
15581036,109309,2314
15731543,109328,2315
15733964,109330,2316
15591010,109339,2317
15602354,109342,2318
15784280,109343,2319
15627848,109346,2320
15806256,109349,2321
15593954,109387,2322
15631406,109388,2323
15659807,109402,2324
15754849,109421,2325
15583668,109472,2326
15747323,109472,2327
15774166,109484,2328
15727811,109494,2329
15629545,109509,2330
15571284,109528,2331
15725141,109528,2332
15652084,109542,2333
15568046,109558,2334
15768295,109564,2335
15614420,109570,2336
15801462,109578,2337
15624755,109628,2338
15744913,109633,2339
15588580,109647,2340
15733387,109663,2341
15809263,109677,2342
15569247,109680,2343
15730397,109682,2344
15617331,109698,2345
15636024,109699,2346
15809826,109706,2347
15749679,109724,2348
15681068,109730,2349
15758813,109733,2350
15623791,109741,2351
15585835,109784,2352
15579914,109787,2353
15658233,109798,2354
15782468,109800,2355
15714256,109805,2356
15755018,109819,2357
15624013,109845,2358
15764072,109849,2359
15671582,109869,2360
15723864,109877,2361
15792668,109908,2362
15613630,109923,2363
15737408,109942,2364
15742480,109949,2365
15609669,109949,2366
15599860,109958,2367
15729065,109960,2368
15784923,109974,2369
15642391,109979,2370
15582714,110023,2371
15742378,110030,2372
15717736,110031,2373
15762228,110047,2374
15748639,110054,2375
15589296,110054,2376
15623063,110068,2377
15710825,110071,2378
15569626,110080,2379
15700657,110087,2380
15750181,110113,2381
15630698,110124,2382
15602797,110133,2383
15807993,110148,2384
15663194,110150,2385
15772941,110153,2386
15802207,110183,2387
15637788,110204,2388
15813067,110219,2389
15601811,110240,2390
15662578,110245,2391
15745533,110314,2392
15578435,110341,2393
15604119,110350,2394
15627352,110356,2395
15591107,110357,2396
15720559,110368,2397
15769596,110407,2398
15627212,110414,2399
15581440,110463,2400
15775235,110480,2401
15772262,110484,2402
15721019,110495,2403
15758750,110527,2404
15573520,110540,2405
15678886,110555,2406
15691150,110559,2407
15775490,110571,2408
15588854,110581,2409
15662884,110598,2410
15688691,110610,2411
15775949,110615,2412
15670205,110625,2413
15575623,110635,2414
15701121,110641,2415
15787204,110647,2416
15673693,110654,2417
15651020,110666,2418
15634968,110689,2419
15605666,110717,2420
15675422,110728,2421
15610900,110739,2422
15658158,110742,2423
15754012,110752,2424
15678727,110766,2425
15661526,110777,2426
15774285,110783,2427
15661275,110792,2428
15697311,110802,2429
15634281,110823,2430
15633866,110825,2431
15761950,110827,2432
15669410,110830,2433
15659656,110838,2434
15607133,110864,2435
15768495,110923,2436
15665062,110929,2437
15644753,110930,2438
15663168,110935,2439
15774358,110939,2440
15711572,110942,2441
15639368,110943,2442
15699195,110949,2443
15802256,110976,2444
15684868,110994,2445
15720050,110998,2446
15730793,111009,2447
15586585,111019,2448
15766064,111060,2449
15754177,111061,2450
15621974,111064,2451
15649297,111066,2452
15762729,111071,2453
15812706,111088,2454
15782530,111093,2455
15667424,111094,2456
15737909,111096,2457
15696388,111097,2458
15668309,111099,2459
15789498,111100,2460
15648933,111101,2461
15608406,111128,2462
15759499,111157,2463
15739548,111168,2464
15615140,111169,2465
15620123,111170,2466
15717962,111180,2467
15665521,111184,2468
15746490,111201,2469
15570857,111214,2470
15783349,111233,2471
15769703,111258,2472
15665053,111285,2473
15789563,111288,2474
15669782,111337,2475
15781702,111347,2476
15783097,111348,2477
15728005,111360,2478
15589017,111363,2479
15670587,111363,2480
15774336,111370,2481
15584930,111375,2482
15800845,111380,2483
15587421,111388,2484
15714883,111396,2485
15706537,111397,2486
15638329,111432,2487
15625881,111433,2488
15705352,111485,2489
15726796,111502,2490
15606386,111513,2491
15577771,111524,2492
15585379,111525,2493
15812210,111537,2494
15604515,111543,2495
15594786,111566,2496
15740602,111568,2497
15567446,111574,2498
15606149,111577,2499
15804709,111578,2500
15755798,111582,2501
15669656,111589,2502
15724851,111590,2503
15799600,111599,2504
15726776,111629,2505
15589869,111634,2506
15589488,111642,2507
15716276,111670,2508
15686060,111678,2509
15732778,111682,2510
15584320,111696,2511
15770498,111723,2512
15741078,111729,2513
15616666,111739,2514
15629010,111743,2515
15674551,111757,2516
15576824,111760,2517
15681990,111769,2518
15635752,111798,2519
15794236,111813,2520
15762682,111827,2521
15683758,111833,2522
15680001,111836,2523
15649078,111838,2524
15682356,111853,2525
15682618,111855,2526
15583364,111872,2527
15764195,111900,2528
15616454,111905,2529
15628219,111912,2530
15666548,111920,2531
15672598,111927,2532
15707473,111963,2533
15626008,111974,2534
15728669,112014,2535
15774551,112030,2536
15570835,112045,2537
15602280,112046,2538
15603743,112070,2539
15655082,112071,2540
15745623,112080,2541
15770101,112088,2542
15610912,112119,2543
15812497,112146,2544
15721251,112153,2545
15616929,112181,2546
15796612,112203,2547
15618750,112212,2548
15801277,112212,2549
15582910,112230,2550
15759034,112263,2551
15806808,112282,2552
15745107,112282,2553
15770039,112290,2554
15732774,112291,2555
15577985,112324,2556
15701074,112331,2557
15815552,112334,2558
15582492,112367,2559
15569670,112373,2560
15596914,112373,2561
15807120,112383,2562
15694296,112392,2563
15789955,112415,2564
15643378,112420,2565
15709639,112465,2566
15781987,112495,2567
15690744,112499,2568
15751774,112511,2569
15776985,112519,2570
15607395,112529,2571
15672826,112537,2572
15814536,112542,2573
15719170,112543,2574
15580462,112544,2575
15580684,112565,2576
15641411,112568,2577
15793803,112572,2578
15651581,112596,2579
15720687,112610,2580
15580252,112611,2581
15579892,112616,2582
15571869,112651,2583
15615457,112652,2584
15806956,112667,2585
15613518,112669,2586
15643770,112670,2587
15806901,112688,2588
15782591,112690,2589
15636812,112701,2590
15734461,112708,2591
15584776,112712,2592
15634564,112713,2593
15663312,112727,2594
15800295,112747,2595
15633729,112751,2596
15811958,112755,2597
15681562,112774,2598
15689633,112804,2599
15672756,112808,2600
15590241,112822,2601
15593014,112833,2602
15717290,112871,2603
15783477,112890,2604
15757628,112897,2605
15627195,112930,2606
15774931,112936,2607
15685357,112940,2608
15657937,112950,2609
15677112,112957,2610
15675787,112973,2611
15621768,112995,2612
15668057,113001,2613
15797686,113001,2614
15778589,113015,2615
15724623,113034,2616
15660571,113034,2617
15715750,113064,2618
15650258,113090,2619
15737275,113096,2620
15715907,113110,2621
15718769,113110,2622
15683007,113113,2623
15727350,113143,2624
15721585,113147,2625
15649487,113150,2626
15800703,113157,2627
15657321,113174,2628
15596575,113194,2629
15626144,113209,2630
15618401,113220,2631
15646535,113226,2632
15679733,113228,2633
15762392,113257,2634
15683841,113270,2635
15619130,113291,2636
15598586,113292,2637
15669293,113309,2638
15715541,113311,2639
15790113,113317,2640
15627484,113329,2641
15628674,113348,2642
15815690,113349,2643
15683522,113383,2644
15709474,113386,2645
15703205,113402,2646
15763414,113447,2647
15693996,113453,2648
15690182,113489,2649
15695301,113523,2650
15740406,113526,2651
15734578,113538,2652
15692918,113546,2653
15653753,113568,2654
15640855,113575,2655
15587210,113582,2656
15705991,113599,2657
15789158,113600,2658
15677783,113607,2659
15706163,113626,2660
15789055,113635,2661
15616859,113641,2662
15692929,113657,2663
15735572,113658,2664
15787848,113672,2665
15657957,113674,2666
15643426,113681,2667
15799300,113689,2668
15777616,113691,2669
15735439,113693,2670
15723299,113709,2671
15596761,113715,2672
15592854,113736,2673
15588923,113743,2674
15574012,113756,2675
15809006,113758,2676
15659694,113782,2677
15593454,113794,2678
15797204,113812,2679
15788634,113817,2680
15568595,113829,2681
15741554,113836,2682
15673837,113859,2683
15750014,113865,2684
15743673,113873,2685
15764314,113877,2686
15706904,113882,2687
15694765,113882,2688
15815628,113900,2689
15768340,113905,2690
15727619,113910,2691
15625716,113914,2692
15807194,113922,2693
15584505,113924,2694
15670738,113939,2695
15572038,113949,2696
15666295,113957,2697
15622578,113959,2698
15704769,113979,2699
15794916,113980,2700
15618314,114006,2701
15794187,114008,2702
15647965,114024,2703
15813132,114028,2704
15577018,114035,2705
15642725,114085,2706
15736495,114088,2707
15715709,114091,2708
15778838,114135,2709
15603880,114142,2710
15689328,114169,2711
15682585,114193,2712
15627232,114203,2713
15680970,114207,2714
15676353,114213,2715
15722611,114233,2716
15771749,114268,2717
15637366,114269,2718
15655229,114285,2719
15622750,114292,2720
15655175,114319,2721
15664681,114321,2722
15790282,114328,2723
15763171,114331,2724
15768233,114346,2725
15672640,114348,2726
15567832,114355,2727
15751412,114370,2728
15737133,114387,2729
15707189,114392,2730
15670822,114416,2731
15792064,114422,2732
15785654,114423,2733
15705657,114428,2734
15569410,114430,2735
15587712,114435,2736
15647111,114440,2737
15589380,114447,2738
15782802,114450,2739
15576706,114454,2740
15691875,114492,2741
15653997,114494,2742
15735203,114511,2743
15744789,114513,2744
15787756,114515,2745
15602554,114520,2746
15766908,114540,2747
15736043,114543,2748
15773276,114553,2749
15752816,114591,2750
15643188,114604,2751
15717700,114610,2752
15766741,114628,2753
15567839,114631,2754
15748414,114635,2755
15765650,114656,2756
15790322,114669,2757
15597951,114714,2758
15685329,114716,2759
15725311,114722,2760
15804104,114732,2761
15801336,114737,2762
15716994,114740,2763
15753370,114754,2764
15595039,114754,2765
15709531,114756,2766
15723827,114779,2767
15699325,114823,2768
15713599,114835,2769
15707596,114889,2770
15794142,114931,2771
15567506,114941,2772
15693704,114949,2773
15720943,114959,2774
15726466,114974,2775
15692931,114991,2776
15628272,114997,2777
15589312,115007,2778
15740356,115022,2779
15694805,115025,2780
15683124,115029,2781
15656148,115047,2782
15602373,115049,2783
15748718,115063,2784
15779586,115074,2785
15575438,115076,2786
15587573,115085,2787
15753861,115096,2788
15780909,115102,2789
15793049,115115,2790
15721007,115130,2791
15662574,115137,2792
15670552,115141,2793
15780359,115143,2794
15600720,115145,2795
15701738,115163,2796
15687431,115172,2797
15654654,115183,2798
15617082,115196,2799
15578186,115218,2800
15594651,115221,2801
15634551,115248,2802
15570414,115252,2803
15674433,115265,2804
15719940,115280,2805
15776229,115282,2806
15652626,115286,2807
15725509,115287,2808
15707322,115290,2809
15807923,115301,2810
15783398,115310,2811
15671322,115315,2812
15770435,115335,2813
15651627,115341,2814
15724200,115342,2815
15812279,115346,2816
15572956,115351,2817
15802617,115372,2818
15679668,115379,2819
15692258,115407,2820
15730590,115409,2821
15802857,115410,2822
15592583,115414,2823
15771742,115442,2824
15679148,115451,2825
15722037,115462,2826
15687079,115462,2827
15644856,115463,2828
15739160,115465,2829
15592999,115466,2830
15720134,115479,2831
15797081,115489,2832
15601857,115518,2833
15693690,115533,2834
15612193,115545,2835
15692631,115557,2836
15693018,115564,2837
15686718,115569,2838
15677184,115576,2839
15609643,115587,2840
15815131,115617,2841
15574910,115625,2842
15577598,115636,2843
15698664,115644,2844
15700383,115652,2845
15806210,115654,2846
15725698,115681,2847
15660980,115703,2848
15738291,115714,2849
15574868,115725,2850
15706458,115731,2851
15749489,115744,2852
15591512,115762,2853
15679760,115764,2854
15624744,115766,2855
15572428,115777,2856
15651883,115797,2857
15580956,115888,2858
15734762,115895,2859
15756743,115895,2860
15679587,115897,2861
15640418,115898,2862
15685947,115916,2863
15677921,115921,2864
15810418,115925,2865
15573452,115931,2866
15627002,115935,2867
15719309,115962,2868
15811762,115989,2869
15769356,116023,2870
15625151,116038,2871
15784844,116060,2872
15570681,116084,2873
15666975,116085,2874
15662091,116100,2875
15729763,116115,2876
15705458,116120,2877
15752809,116122,2878
15690153,116122,2879
15663164,116151,2880
15643752,116160,2881
15618203,116198,2882
15764866,116221,2883
15600700,116227,2884
15599660,116230,2885
15626457,116235,2886
15624528,116244,2887
15792660,116249,2888
15623630,116251,2889
15650288,116269,2890
15725639,116271,2891
15574305,116275,2892
15772995,116295,2893
15750731,116309,2894
