CustomerId,Balance,IsActiveMember
15600821,108424.19,1
15579062,0,0
15814268,84350.07,0
15710164,0,0
15693904,84958.6,1
15588986,99097.36,1
15797733,136622.55,0
15620507,156771.68,1
15685150,167658.33,1
15667651,0,0
15774166,109483.54,1
15649280,134504.78,0
15705657,114427.86,1
15753969,83888.54,1
15742378,110029.77,0
15794874,127523.75,1
15589221,139762.13,1
15596671,91611.12,0
15583668,109471.79,1
15710206,150500.64,0
15799966,101609.77,0
15794560,0,1
15626485,78892.23,1
15703143,82344.84,1
15809772,0,0
15687959,0,1
15585282,127706.33,1
15714993,124349.34,0
15596021,0,0
15646615,119336.29,1
15742632,0,1
15574068,104217.3,0
15806967,0,1
15796334,144757.02,0
15688713,0,1
15796179,0,0
15598751,0,0
15703019,0,1
15646302,100169.51,0
15680855,145731.83,1
15697311,110802.03,1
15585367,120392.99,0
15726556,135067.52,0
15676242,136556.44,0
15684198,0,1
15774882,99587.43,1
15714227,0,1
15608653,70731.07,1
15784280,109342.82,1
15789546,0,0
15590320,0,1
15678385,78247.31,1
15571778,117561.49,0
15657085,88980.32,1
15640627,0,0
15566211,103560.57,0
15669293,113308.84,1
15595067,0,1
15753566,63763.49,0
15650391,169988.35,0
15681843,180303.24,0
15814846,0,0
15670374,120656.86,0
15762332,61592.14,1
15700223,164701.68,1
15729956,80780.16,1
15594862,0,0
15598782,154221.37,1
15745080,0,0
15703399,101641.14,1
15732175,0,1
15630725,92786.66,0
15640260,131081.66,1
15716822,98014.74,1
15583748,0,0
15605968,97460.1,1
15790683,104077.19,1
15607713,0,1
15700212,0,0
15626710,0,1
15716491,93656.95,1
15625824,121345.88,0
15617705,141675.23,1
15761976,0,0
15634891,102365.49,0
15744517,0,0
15686963,0,0
15808189,0,1
15580845,101868.51,1
15799156,0,0
15694296,112392.45,0
15677049,106570.34,1
15583595,0,1
15590146,81947.76,1
15801548,144162.3,1
15660833,86350.87,0
15762277,158623.14,0
15791302,0,0
15798975,132403.56,0
15599956,0,0
15577274,134985.66,0
15701200,0,1
15638149,103772.45,0
15786199,133040.32,1
15701765,0,0
15586974,0,1
15729040,0,0
15788676,71460.67,1
15602497,133214.13,1
15701333,96558.66,0
15812071,93806.31,1
15634375,0,0
15738267,124043.8,1
15786800,131694.97,1
15591130,0,1
15720662,106266.8,1
15751531,0,1
15653595,0,1
15568360,139840.36,1
15781210,0,0
15668058,124098.54,0
15597131,145807.59,1
15697283,0,0
15640953,107508.93,1
15715031,0,1
15589660,145980.23,1
15769818,212778.2,1
15782736,152522.47,1
15614818,168964.77,1
15794014,0,0
15732448,0,1
15723411,98266.3,1
15797686,113000.92,1
15605950,137060.88,1
15812497,112146.12,0
15690678,129307.32,1
15747677,163975.09,1
15618926,0,1
15673908,158414.85,1
15727944,92072.68,1
15807294,88243.29,1
15618581,0,1
15584364,59486.31,0
15599552,0,1
15749177,0,1
15718779,0,1
15568106,119278.01,1
15779481,158741.43,1
15709994,140596.95,1
15772777,0,1
15706815,90432.92,1
15618018,104783.81,1
15671032,77992.97,1
15634281,110822.9,0
15766374,119624.6,1
15600991,109052.59,1
15777576,139129.44,1
15742613,152324.66,0
15649523,0,0
15651063,127480.58,0
15683124,115029.4,0
15618314,114005.78,1
15670823,116646.76,0
15607133,110864.38,1
15615012,156267.59,0
15725141,109528.28,0
15623560,102482.76,1
15693018,115563.71,1
15636756,0,0
15647474,95624.36,1
15576714,0,1
15585047,160376.61,0
15743976,37702.79,1
15793881,118273.83,1
15576517,131082.17,1
15631072,94456,1
15730394,0,0
15631460,0,1
15692002,93791.38,1
15595282,0,0
15789548,0,1
15758035,155973.13,1
15617518,89409.95,1
15651802,97854.37,0
15631813,0,1
15729668,60280.62,0
15741728,135216.8,1
15576676,124923.35,1
15711378,0,0
15765520,188614.07,0
15656726,62321.62,1
15647842,120782.7,0
15719309,115961.58,1
15748718,115062.61,0
15594404,160602.25,0
15751158,108825.34,0
15593470,166287.85,1
15695129,152663.77,1
15640865,80844.69,1
15714080,97001.36,0
15648721,0,1
15801466,122524.61,0
15750248,132292.63,0
15758726,0,1
15781553,91502.99,0
15649121,0,0
15674811,59385.98,1
15646037,0,1
15722578,97956.5,1
15665695,0,1
15801062,0,1
15662955,141223.68,0
15770309,151762.74,1
15657386,141749.74,1
15777797,75075.14,1
15783955,165686.11,0
15804516,0,0
15681758,0,0
15630321,0,0
15588248,0,1
15591932,92961.61,0
15810347,0,1
15595303,130812.91,1
15634950,107174.58,1
15685372,152677.48,1
15745827,132005.77,0
15755868,0,0
15735222,0,1
15604804,127305.5,1
15718944,0,0
15678626,0,0
15571550,0,0
15723053,170291.22,1
15661528,102562.23,0
15754177,111061.01,0
15683544,0,1
15708048,124379.14,0
15701109,0,1
15600110,57745.76,0
15651533,129293.74,0
15777904,0,1
15655574,150777.1,0
15569423,0,0
15718106,0,0
15585067,108632.48,1
15675501,153861.1,1
15633233,100374.58,0
15667134,0,0
15659105,61196.54,0
15575409,116891.72,0
15752342,133656.91,0
15654851,92911.52,1
15741429,119825.75,1
15682356,111852.84,0
15806447,106683.52,1
15800229,139022.24,1
15663441,148571.07,0
15791991,0,1
15775082,129776.72,1
15579706,0,0
15718247,0,1
15755722,0,0
15582259,0,1
15716994,114739.92,0
15586880,122545.65,1
15713854,0,0
15780835,131908.35,1
15675896,105722.69,1
15658459,0,0
15658057,0,0
15801767,0,0
15569178,82767.42,0
15731478,87842.98,0
15811236,133261.13,1
15746749,0,1
15662758,97925.11,0
15709387,0,1
15572093,140453.91,0
15713826,117356.19,0
15570205,0,1
15589348,137204.77,1
15804610,0,1
15700854,0,0
15758836,54098.18,1
15772933,0,1
15809006,113758.48,0
15689612,0,1
15744614,118636.92,1
15704250,0,0
15700255,95488.82,0
15669410,110829.52,0
15807595,144244.59,0
15664523,122021.92,0
15642833,0,0
15605279,0,1
15713644,0,0
15750466,85839.62,0
15739054,96974.97,1
15612771,148172.44,1
15788483,0,0
15732832,0,0
15772892,0,0
15713843,0,1
15567993,134766.85,0
15617603,123210.56,1
15744983,139887.01,1
15630419,149961.11,0
15738828,152880.97,0
15778025,108589.47,1
15799479,0,1
15684269,56674.48,0
15762745,0,0
15746970,0,1
15725024,105663.56,1
15592116,0,0
15624391,100683.54,1
15567422,0,0
15612627,139541.58,0
15574879,121801.72,1
15745107,112281.7,1
15734491,0,1
15675320,93499.82,0
15643824,132255.99,1
15643438,0,0
15721730,0,0
15680727,121973.28,0
15752508,99462.8,1
15808846,165878.76,1
15727251,117494.27,0
15663489,138577.34,0
15683677,0,1
15596414,107525.07,0
15730639,139224.92,0
15672132,121453.63,0
15742638,0,1
15578603,77354.37,0
15726088,0,1
15682533,79259.99,1
15772995,116295.29,0
15765694,0,1
15659486,74309.81,0
15568963,152797.9,0
15703820,133701.07,0
15569410,114430.18,1
15632256,127504.57,0
15724466,84113.41,0
15777639,101126.66,0
15802501,103564.83,0
15778410,0,1
15670702,168178.21,1
15704763,143903.11,1
15645544,129753.69,0
15757646,0,0
15701121,110641.18,1
15796313,166909.2,0
15815660,154139.45,1
15602844,97459.06,0
15636238,0,1
15770101,112088.04,1
15645543,0,1
15596397,0,1
15770525,141038.57,0
15684267,84468.67,1
15689980,118520.26,0
15633260,142663.46,1
15756471,118627.16,1
15721303,137523.02,0
15802256,110976.23,0
15725664,107283.4,0
15674851,0,0
15701946,124314.45,0
15748947,95858.37,1
15673342,0,0
15601008,0,0
15771636,0,0
15642002,117707.18,0
15693381,135289.33,1
15607691,174060.46,1
15589380,114446.84,1
15603846,0,0
15753549,157848.53,0
15725355,0,1
15773017,0,1
15625641,108071.36,1
15776467,14262.8,0
15746451,102749.72,1
15777922,161757.87,1
15606841,0,0
15757648,95698.79,1
15677173,124969.13,0
15764170,93960.35,0
15610446,88308.87,0
15612776,0,1
15794122,0,1
15774931,112935.87,1
15779247,98567.1,0
15707078,180530.51,0
15605263,140931.57,1
15607381,148913.72,0
15683471,0,0
15605037,0,1
15576085,0,0
15770435,115335.32,1
15592994,0,1
15624068,0,1
15595221,134678.13,0
15637131,0,0
15613471,90547.48,1
15583499,103324.78,1
15752816,114590.58,0
15804075,91286.51,0
15800517,163340.12,1
15712319,150900.29,1
15797389,124577.33,1
15621432,0,0
15779390,91292.7,1
15711219,93716.72,1
15770498,111723.08,1
15678727,110765.68,0
15573893,173459.45,1
15740104,169649.73,1
15792649,0,0
15605275,116917.07,0
15572467,0,1
15738219,0,1
15600710,0,0
15804394,130627.66,0
15694188,56580.95,1
15583718,142316.14,1
15802478,0,1
15619343,152759,0
15758813,109733.2,0
15761374,117444.51,1
15569209,76001.57,1
15788539,107747.57,0
15747222,0,1
15769346,134997.49,0
15699634,0,1
15589076,0,1
15812338,0,0
15758845,64345.21,1
15685844,141665.63,1
15583090,0,0
15587581,136624.6,1
15633640,161209.66,1
15573741,95010.92,1
15633574,167545.32,0
15711455,109044.6,0
15570601,122031.55,1
15690925,27755.97,0
15709338,118560.55,1
15780746,0,1
15681956,0,1
15778190,97840.72,1
15786852,158651.29,1
15726494,175303.06,0
15641183,96950.21,0
15805312,123859.6,1
15636572,0,1
15632575,0,1
15740164,85227.84,1
15574947,97786.08,1
15597909,128135.99,0
15782574,0,0
15734999,85996.19,0
15706593,0,1
15766686,104502.11,0
15590268,95772.97,1
15763055,98108.79,1
15664754,131607.28,1
15643630,63127.41,0
15641043,0,1
15768095,0,1
15811314,140355.56,0
15669922,0,1
15707114,0,1
15670602,107418.27,1
15713479,0,0
15663830,0,1
15566958,167557.12,1
15680918,117300.02,0
15663921,0,1
15716324,143672.9,1
15796969,0,1
15574783,0,1
15773487,76798.92,0
15802486,0,1
15783398,115309.75,0
15649418,178171.04,1
15604588,0,1
15735428,0,0
15629078,127258.79,1
15806880,0,1
15754999,0,1
15781034,0,1
15622017,0,1
15705885,0,1
15677382,107569.96,1
15566843,134874.4,1
15608387,0,0
15810786,0,1
15626983,0,1
15773605,0,0
15811261,70105.87,1
15590606,0,0
15576644,78939.15,0
15750264,105128.85,1
15741554,113836.27,1
15769051,0,1
15812198,100900.5,0
15699772,129248.11,0
15744105,109118.05,1
15739858,0,1
15723720,0,1
15638355,126397.66,0
15805637,108546.16,0
15629575,148061.89,0
15586243,122277.87,1
15757931,0,0
15716023,0,1
15647782,152899.24,0
15716609,134388.11,0
15623791,109740.62,0
15627262,92366.72,0
15652693,129109.02,0
15586993,0,1
15815560,105102.5,1
15584930,111375.32,0
15799031,0,0
15810457,150412.14,0
15697879,156660.72,0
15594902,90957.81,1
15799710,104960.46,1
15659651,117052.82,0
15645956,88915.85,0
15651713,148071.39,0
15737265,152182.83,0
15687310,0,0
15607347,130056.23,0
15698321,95039.73,1
15657812,0,1
15569187,0,0
15681562,112773.73,1
15615456,123806.28,0
15589793,144453.75,0
15781884,94667.29,1
15675190,0,1
15600734,174397.21,1
15779176,108888.24,1
15605286,118803.35,1
15674922,171137.62,1
15737506,0,0
15780514,136678.52,0
15623647,135515.76,0
15668472,177799.83,0
15692416,143542.36,0
15771139,147487.23,0
15738318,97764.41,0
15772243,0,0
15638463,139480.18,1
15598088,0,1
15693468,140553.46,0
15671930,0,1
15762268,141162.08,0
15780954,65848.36,0
15700174,83319.28,0
15635728,0,0
15679283,129731.64,0
15591386,0,0
15694192,0,0
15585901,0,0
15792329,107106.33,0
15635597,0,1
15775880,0,1
15630913,105303.73,1
15756680,165798.1,0
15587913,0,0
15737605,126495.57,1
15627876,116393.59,0
15772601,81733.74,0
15758606,0,1
15657107,106171.68,0
15622454,96020.86,1
15775803,0,1
15570859,181671.16,1
15748381,185709.28,1
15787189,134250.17,0
15666055,0,0
15617648,95671.75,1
15755678,0,0
15624781,142151.75,1
15779497,127823.93,1
15567399,144164.29,1
15613656,63492.94,1
15734311,0,1
15657214,0,1
15799350,106134.46,1
15729970,127269.75,1
15725835,124493.03,1
15745543,0,0
15727384,146547.78,1
15666916,99610.92,0
15732917,117837.43,0
15612050,168522.37,1
15726267,117337.54,1
15780124,108131.53,1
15742238,136496.12,0
15679024,116324.53,0
15715297,75470.23,1
15633612,172646.82,1
15602929,0,0
15696703,160358.68,0
15756668,98415.37,1
15565779,57809.32,0
15795519,128743.8,0
15761477,130806.42,0
15731890,123971.16,1
15633043,0,0
15752953,0,0
15603088,0,1
15606613,0,0
15635939,0,0
15666043,156297.58,1
15746190,0,1
15591357,123372.3,1
15658716,92171.35,0
15679909,0,0
15634262,148375.19,1
15799825,0,1
15756875,147422.44,1
15678146,173962.32,0
15710743,0,1
15595831,145215.43,1
15626684,167539.97,1
15709846,94968.97,0
15635459,106116.5,0
15642544,0,1
15566494,0,0
15655238,0,0
15733429,120018.86,1
15814536,112541.54,0
15771702,166118.45,0
15723008,102882.4,1
15797160,0,1
15792222,106881.5,0
15644765,120727.97,1
15610686,169832.57,0
15730868,0,1
15705991,113599.42,0
15577078,0,1
15679550,0,0
15787655,0,0
15668081,0,1
15747980,146282.79,0
15710295,119413.62,0
15724443,122084.63,1
15571305,103060.63,0
15569503,0,1
15581840,0,0
15772262,110483.86,1
15767794,120718.28,1
15629338,36566.96,0
15790379,108601,1
15750684,0,0
15697214,0,1
15711015,0,1
15573309,0,1
15805303,141136.62,0
15741385,108231.37,1
15780254,0,0
15744843,144855.34,0
15815626,68432.45,1
15784736,136855.24,0
15813412,44020.89,0
15809143,133060.63,1
15617617,0,1
15779738,0,1
15668669,97665.61,0
15687477,185013.02,0
15578908,0,1
15687658,65971.61,0
15615020,150463.11,1
15608886,0,0
15602551,0,0
15672945,136425.18,0
15757408,250898.09,1
15806132,146798.81,1
15813022,0,0
15673578,128486.91,0
15757916,0,1
15689168,143407.29,1
15769216,0,0
15593295,76165.65,1
15804814,0,0
15778934,0,1
15802351,90560.3,1
15630241,62391.22,1
15719561,0,0
15615096,0,1
15659931,123378.2,0
15714586,99836.47,1
15634949,161434.36,1
15589224,0,1
15795990,138311.76,1
15603216,0,0
15631201,0,0
15686255,101744.84,0
15746594,0,0
15718893,125456.07,0
15671609,0,0
15652540,0,1
15774857,0,0
15791836,0,0
15651554,118449.21,1
15583576,0,1
15732740,178095.55,0
15723320,109175.14,0
15603851,127785.17,0
15777923,0,1
15735719,0,1
15703482,134260.36,0
15605835,69143.91,1
15664881,100054.77,0
15757568,0,1
15792660,116248.88,0
15599722,86053.52,1
15726354,123157.95,0
15610355,63438.91,0
15704284,95295.39,0
15621893,133550.67,1
15588219,106871.81,0
15688619,105266.32,1
15765518,105229.53,0
15616931,102768.42,0
15758372,0,1
15782591,112689.95,0
15612109,122334.26,1
15613712,0,0
15639322,137847.41,0
15594349,122486.47,1
15574167,101286.11,1
15811842,0,1
15648794,101247.06,0
15771211,86977.96,1
15588614,0,0
15630698,110123.59,1
15694200,178111.82,0
15721426,126306.64,0
15725997,100768.77,0
15762138,0,0
15750649,0,1
15685706,118991.79,1
15641835,140997.26,1
15586821,0,1
15569678,166824.59,0
15793842,76322.69,0
15667554,0,1
15794479,149083.7,1
15585041,0,1
15780650,0,1
15780846,126588.81,1
15805260,143249.67,0
15621629,81844.91,1
15662151,0,1
15747174,190298.89,1
15651585,117212.18,1
15649738,0,1
15633108,139848.17,0
15769254,101861.36,0
15704746,167455.66,1
15637644,0,1
15609562,116360.07,0
15787459,88466.82,0
15762902,0,1
15738605,123642.36,1
15724889,0,1
15730735,72286.84,1
15689147,0,0
15730397,109681.61,1
15762169,145018.64,0
15589320,0,1
15799211,187487.63,1
15798310,165692.91,1
15609998,137648.41,0
15583548,118560,0
15761763,164385.53,0
15764409,108286.5,1
15710161,0,1
15735246,0,0
15791700,118079.47,1
15670753,127283.78,1
15573876,0,0
15770174,141389.06,0
15641114,130091.5,1
15682435,143744.77,0
15751788,97408.03,1
15672598,111927.45,1
15762803,0,0
15812982,0,0
15597901,0,1
15731507,188285.68,0
15809826,109705.52,0
15764237,0,0
15769917,127122.79,1
15641850,98241.04,0
15770974,170840.08,0
15803749,87541.06,1
15684999,62610.96,1
15770225,0,1
15627484,113328.93,0
15610337,104832.49,0
15752488,102289.85,1
15610056,125227.82,1
15806049,140510.89,0
15736069,132253.22,0
15763662,39043.29,1
15615575,0,1
15691723,99685.06,0
15774098,125385.49,1
15750808,131365.37,1
15744368,98308.51,1
15610594,0,0
15756125,140856.16,0
15623277,0,1
15795954,172274.01,0
15671969,0,0
15791268,122447.76,0
15713655,0,1
15633930,157559.59,0
15712849,126550.7,0
15639077,158584.82,0
15808784,163569.61,1
15648577,0,1
15670345,127211.45,0
15633112,118199.97,0
15714397,101014.08,1
15780038,119208.85,0
15756305,0,1
15578799,53772.73,1
15800326,0,0
15785485,138878.81,1
15783958,130922.81,0
15727546,0,1
15739576,0,1
15631333,130866.19,0
15604782,187257.94,1
15589643,0,1
15585533,147733.64,1
15681506,0,1
15630551,163139.27,1
15698349,0,1
15776631,119540.15,1
15762216,129553.76,0
15623927,0,1
15681402,66101.89,1
15586264,140431.98,0
15594685,0,0
15812945,0,1
15734628,0,0
15629323,116471.43,0
15666823,0,0
15777553,123785.24,0
15613097,0,1
15622217,88758.95,0
15703588,153611.83,0
15570835,112044.72,1
15679299,123826.07,1
15808044,106804.26,0
15579208,0,1
15684951,68892.77,0
15667620,0,0
15582960,125827.43,1
15590730,0,0
15763747,0,1
15778320,148495.64,0
15642787,133043.66,0
15624633,74989.58,1
15766765,60263.23,0
15783615,129370.91,1
15640161,157955.83,0
15619889,0,0
15579166,70729.17,1
15789097,0,1
15674880,0,0
15778157,90721.52,0
15779064,0,1
15801265,57784.22,0
15589204,131765.72,0
15664543,0,1
15582714,110022.74,1
15797595,131569.63,1
15614034,164523.5,1
15763171,114330.95,1
15647266,135923.16,0
15757577,0,1
15736656,0,1
15635078,124693.48,1
15680141,147936.42,1
15576945,0,0
15602034,126558.92,0
15732020,106938.11,1
15611029,140002.35,0
15621210,123444.72,1
15569222,147107.91,1
15664639,128514.84,0
15724223,0,0
15644621,106756.01,0
15756056,0,0
15700353,0,0
15624388,155393.32,1
15627212,110414.48,1
15648005,0,1
15681446,157098.52,1
15775888,85626.6,1
15749019,93796.42,1
15709928,0,0
15784676,125268.03,0
15748116,148143.84,1
15612193,115545.33,0
15762984,0,0
15613713,44928.88,1
15664204,0,1
15639415,162442.35,0
15806332,0,1
15614929,96213.82,0
15695492,156569.43,0
15635972,0,0
15616380,0,0
15581440,110463.25,1
15654390,154575.76,0
15660688,0,0
15806307,0,1
15647975,147037.32,0
15595728,119276.31,0
15735388,108664.85,0
15788535,0,0
15765902,163034.82,1
15642345,93059.34,0
15641250,179581.31,0
15706163,113625.93,0
15746708,119961.48,0
15775203,129209.48,0
15787907,137227.04,0
15646764,119024.75,0
15678284,74623.5,0
15726791,157929.45,1
15813144,92606.86,0
15669342,127862.93,0
15710366,0,1
15614934,142711.81,0
15588701,0,0
15665438,163159.85,1
15644896,108586.86,1
15670205,110624.99,0
15635776,154846.24,1
15791053,122917.71,1
15644005,0,1
15796343,82787.93,0
15751057,102500.34,0
15623430,0,0
15682600,159492.79,0
15769312,0,1
15708212,118241.02,0
15650258,113090.4,0
15604345,65763.57,1
15578297,125537.38,0
15671789,94263.91,0
15726186,133434.57,0
15764618,0,1
15730738,0,1
15637650,94748.76,1
15606267,98640.74,1
15625904,74681.9,0
15654463,0,0
15774151,179915.85,0
15693259,128207.23,1
15642468,132739.26,0
15758531,0,0
15728352,120509.81,0
15637240,124547.13,0
15595588,0,1
15778395,88815.56,0
15711825,82231.51,0
15599251,184715.86,0
15570004,0,0
15656912,0,1
15657342,147972.19,0
15716284,0,1
15672374,170008.84,0
15732476,0,1
15747724,0,0
15633877,95386.82,1
15672516,90373.28,0
15607827,133467.77,1
15751336,0,1
15646539,96288.26,0
15756901,91547.84,1
15809286,138292.64,0
15759021,0,0
15725039,71667.74,1
15579130,118994.84,0
15754112,0,1
15735522,145610.07,0
15613326,138162.81,0
15739502,135020.21,1
15670914,0,0
15604073,135161.67,1
15806027,0,0
15574886,94486.47,1
15707120,117640.39,0
15800845,111379.55,1
15603914,0,1
15722765,136820.99,1
15783305,98752.51,0
15574842,158266.42,1
15607837,105599.67,1
15714877,0,0
15782941,0,1
15630167,139723.9,1
15759038,141806.46,0
15661821,132571.67,1
15728006,180516.9,0
15712176,0,1
15689351,92805.72,1
15782247,0,1
15769064,135309.36,0
15718153,128917.84,1
15613189,56580.93,0
15661734,131390.75,0
15592645,0,0
15768387,0,0
15792525,97361.66,1
15586976,0,0
15790659,0,1
15691446,0,1
15772632,0,0
15706587,0,1
15572461,102714.65,0
15654409,67816.72,1
15568025,81710.46,1
15715769,75237.54,1
15667458,124023.18,0
15567980,100727.5,1
15679294,107238.85,0
15606507,0,0
15578825,139994.66,0
15619935,126224.87,1
15636089,145751.03,0
15727490,0,1
15591766,121166.89,1
15641629,0,1
15813303,0,1
15756920,70655.48,0
15726403,129901.21,0
15592765,125470.81,1
15704442,169406.33,1
15641136,0,1
15725818,107041.3,1
15612071,95153.77,1
15719809,145166.09,0
15716518,0,0
15742210,65962.63,1
15630617,140418.81,1
15720838,139799.63,1
15595537,171787.84,0
15623196,149238.97,1
15679249,163146.46,0
15693199,0,0
15661219,0,0
15617136,61482.47,1
15760294,145150.28,0
15652808,126670.37,0
15657139,84390.8,1
15803790,89728.86,1
15764105,0,0
15672610,118628.8,0
15766896,0,0
15587735,96863.13,1
15659501,142263.45,1
15745001,0,0
15651140,0,0
15571148,0,0
15776824,122724.37,1
15633141,174902.26,0
15764174,0,1
15778155,108914.17,1
15715920,98052.66,1
15671917,123873.19,1
15666548,111920.13,0
15625623,0,1
15748123,0,1
15648735,0,1
15634974,75150.34,1
15713378,0,0
15753370,114753.76,0
15782659,0,0
15583364,111871.93,0
15625942,0,0
15720284,135927.06,0
15679642,0,1
15628007,0,0
15661974,57037.74,1
15689341,0,0
15607993,79468.96,1
15693267,121063.85,0
15769522,118537.47,1
15755825,0,0
15598175,105082.07,0
15744327,0,0
15798666,0,1
15577064,104702.65,0
15759436,95813.76,1
15690231,167026.61,1
15751561,102453.26,0
15739068,148045.45,1
15758056,0,0
15742269,0,0
15726490,0,1
15738411,104498.79,1
15727919,0,0
15709396,0,1
15654106,149542.52,1
15621653,87946.39,1
15598086,68639.57,0
15752300,148826.32,1
15658693,0,1
15631838,108166.09,1
15803804,103214.71,0
15578809,134760.21,0
15752026,0,1
15723706,90124.64,0
15752838,0,1
15569571,87361.02,0
15769703,111257.59,0
15679770,131583.59,1
15791102,95020.8,1
15655192,0,1
15709487,80242.37,0
15687130,0,1
15755178,0,1
15634772,122661.39,1
15617197,0,1
15631240,0,1
15784301,0,0
15631310,0,1
15756560,81742.84,0
15732270,0,1
15739357,145127.85,0
15771540,148912.44,0
15567486,0,1
15714634,89900.24,0
15727021,119027.28,1
15650670,105222.86,0
15711834,0,0
15729763,116114.93,1
15646566,187911.55,1
15645463,0,1
15672144,144432.04,1
15596088,77065.9,1
15614878,180520.29,1
15635240,0,0
15775905,130024.87,1
15700657,110086.69,0
15611905,174853.46,0
15652527,108724.98,1
15785865,91285.13,1
15645942,0,1
15688691,110610.41,1
15592736,102994.04,0
15673529,59893.85,0
15724145,149318.55,0
15704629,116409.55,1
15597896,127760.07,0
15731790,132591.36,1
15634719,0,0
15703205,113402.14,1
15567333,0,0
15754537,0,0
15612030,0,1
15573242,136953.47,1
15601892,0,1
15663885,0,1
15701096,123863.64,0
15710450,120811.89,1
15790846,148430.55,1
15658956,47869.69,1
15755223,150926.99,0
15787318,103163.35,0
15737310,130206.28,0
15763665,136674.51,0
15668818,200322.45,1
15765812,0,1
15704844,80927.56,1
15744582,0,0
15616700,0,1
15683521,142574.71,0
15583049,160426.07,1
15643752,116160.23,0
15620398,98683.47,0
15715707,118829.03,1
15814209,118870.92,0
15733768,0,1
15755242,0,1
15729412,107192.38,1
15746564,108010.78,1
15588446,0,0
15665221,129837.72,1
15640846,106458.31,0
15700209,97009.15,1
15658360,122929.42,0
15602735,152296.83,1
15724834,0,0
15800062,0,0
15685300,128993.76,0
15760102,0,0
15787026,185267.45,1
15653696,0,0
15788946,116805.82,0
15600724,129750.68,0
15574324,129177.01,1
15707144,82506.72,0
15775891,107247.69,1
15711789,0,0
15600879,157780.93,0
15681196,172170.36,1
15716000,0,1
15766776,0,1
15680278,75361.44,0
15688637,0,1
15591179,0,1
15677435,98263.46,0
15698619,0,1
15581036,109308.79,0
15622117,0,0
15599301,164365.44,1
15581548,98800,0
15586870,193125.85,1
15735263,51522.75,1
15765322,84284.48,1
15582944,0,0
15687162,119889.84,0
15644962,137910.45,1
15612615,0,0
15813439,100116.82,0
15604544,166082.15,1
15761348,0,0
15785078,0,0
15759874,148595.55,0
15643658,94078.97,0
15713267,0,1
15737782,0,1
15815490,164948.98,0
15679410,140549.4,0
15756241,152509.25,1
15688409,191864.51,0
15742272,96418.09,0
15717898,131945.94,1
15769582,0,1
15635660,142910.15,0
15576723,0,1
15591577,146311.58,1
15582325,87894.26,0
15693947,97445.49,0
15760446,0,1
15611105,0,1
15630920,154485.74,0
15574910,115625.07,0
15756472,108396.67,0
15682890,65095.41,1
15641994,103018.45,0
15733297,84764.79,1
15767793,0,0
15725698,115680.81,1
15813532,0,0
15576760,73088.06,0
15732102,150905.03,0
15739046,143054.85,1
15631927,0,0
15672115,0,1
15618765,99948.45,1
15679148,115451.05,0
15728474,108235.91,1
15636999,0,1
15754261,98795.61,0
15629150,0,0
15736274,0,0
15627697,0,1
15721585,113146.98,1
15639946,162532.14,0
15792176,92053.44,1
15699450,0,1
15729954,0,0
15600103,104944.1,1
15786200,0,0
15797010,0,0
15670172,107879.04,1
15627352,110356.42,0
15622494,0,0
15585835,109783.69,0
15595071,149777,1
15628203,104339.56,0
15667190,85818.18,1
15780212,212692.97,0
15766869,89696.84,1
15775741,0,1
15628170,68067.24,0
15701318,148564.66,1
15710928,136354.16,1
15682547,122214,1
15631170,0,1
15648702,119684.88,1
15783444,135139.33,1
15809178,146100.75,0
15806688,123110.9,1
15576824,111760.4,1
15675422,110728.39,1
15681550,121558.46,1
15812628,120623.21,0
15597951,114713.57,1
15807045,103457.76,0
15581748,101134.87,1
15770420,78136.36,1
15608230,0,0
15730339,133446.34,0
15712584,0,1
15592816,108076.33,0
15641480,131354.25,0
15708505,62974.64,1
15791131,143340.44,0
15618225,116993.43,0
15644724,58662.92,1
15662098,128808.65,0
15723894,137555.44,0
15787699,142393.11,1
15687738,0,0
15576126,125785.23,1
15658889,136444.25,0
15667046,121527.4,0
15669957,144696.75,1
15655794,0,1
15599829,0,1
15753332,128140.17,0
15671124,120383.41,1
15767474,0,1
15720671,129735.3,1
15626787,185078.26,0
15774491,0,0
15579647,0,1
15625522,0,1
15765806,144591.96,1
15566708,0,0
15668347,0,0
15575214,0,0
15591123,100194.44,1
15573280,145295.31,1
15589018,106070.29,1
15654495,120621.89,1
15597265,0,1
15733876,0,1
15677217,0,1
15747265,171283.91,1
15713379,0,1
15730433,128218.47,0
15693347,0,1
15715465,77776.39,0
15680736,124978.19,1
15610765,0,0
15650034,0,1
15782468,109799.55,1
15685109,0,0
15776233,125397.21,0
15761141,0,1
15781702,111347.37,1
15790235,104291.41,1
15641416,94867.18,1
15775234,0,0
15659475,135703.59,0
15642202,106453.53,1
15771417,132412.38,0
15585100,124401.6,0
15700487,118022.06,0
15726589,82531.11,0
15747503,184552.12,0
15595883,127278.31,1
15663826,0,1
15742820,0,1
15624793,184244.86,0
15597930,59669.43,0
15665110,79543.59,1
15770719,151553.19,1
15731327,166527.88,1
15576044,150329.15,0
15775662,121911.59,0
15646817,156773.78,0
15596060,127864.26,1
15723299,113709.28,1
15636982,79974.55,1
15751175,0,1
15618936,0,0
15787529,0,0
15780128,144427.96,0
15615991,99263.09,1
15757001,79368.87,1
15595388,0,1
